Date,Adj Close,Close,High,Low,Open,Volume
29/09/2021,3079.74,3530.0,3540.0,3490.0,3490.0,53.170.100
30/09/2021,3219.33,3690.0,3690.0,3540.0,3550.0,153.853.900
01/10/2021,3193.16,3660.0,3690.0,3610.0,3680.0,109.898.400
04/10/2021,3201.88,3670.0,3670.0,3600.0,3620.0,82.205.100
05/10/2021,3201.88,3670.0,3680.0,3620.0,3670.0,140.488.300
06/10/2021,3280.4,3760.0,3770.0,3650.0,3690.0,153.535.700
07/10/2021,3245.5,3720.0,3740.0,3690.0,3720.0,56.837.600
08/10/2021,3315.3,3800.0,3800.0,3720.0,3730.0,91.361.800
11/10/2021,3324.02,3810.0,3850.0,3770.0,3800.0,78.865.000
12/10/2021,3297.85,3780.0,3840.0,3770.0,3780.0,69.866.300
13/10/2021,3289.13,3770.0,3820.0,3750.0,3750.0,87.143.900
14/10/2021,3341.47,3830.0,3830.0,3770.0,3770.0,95.817.900
15/10/2021,3324.02,3810.0,3840.0,3750.0,3840.0,69.707.700
18/10/2021,3306.57,3790.0,3840.0,3790.0,3840.0,78.580.700
19/10/2021,3262.95,3740.0,3800.0,3720.0,3750.0,61.095.700
21/10/2021,3358.92,3850.0,3880.0,3760.0,3780.0,169.659.500
22/10/2021,3376.37,3870.0,3880.0,3820.0,3860.0,59.640.700
25/10/2021,3297.85,3780.0,3840.0,3780.0,3800.0,58.246.300
26/10/2021,3315.3,3800.0,3830.0,3780.0,3800.0,58.615.100
27/10/2021,3306.57,3790.0,3830.0,3770.0,3820.0,52.210.100
28/10/2021,3271.68,3750.0,3820.0,3710.0,3820.0,61.151.100
29/10/2021,3315.3,3800.0,3810.0,3730.0,3750.0,70.430.900
01/11/2021,3228.05,3700.0,3820.0,3700.0,3810.0,65.447.100
02/11/2021,3193.16,3660.0,3710.0,3640.0,3700.0,170.260.000
03/11/2021,3245.5,3720.0,3740.0,3620.0,3620.0,48.810.500
04/11/2021,3289.13,3770.0,3780.0,3720.0,3750.0,53.494.200
05/11/2021,3289.13,3770.0,3770.0,3710.0,3760.0,43.133.000
08/11/2021,3271.68,3750.0,3780.0,3710.0,3780.0,58.758.600
09/11/2021,3236.78,3710.0,3740.0,3680.0,3730.0,92.427.800
10/11/2021,3228.05,3700.0,3720.0,3670.0,3670.0,53.511.200
11/11/2021,3184.43,3650.0,3730.0,3640.0,3700.0,95.789.600
12/11/2021,3140.81,3600.0,3660.0,3600.0,3660.0,115.142.400
15/11/2021,3140.81,3600.0,3650.0,3600.0,3600.0,91.001.800
16/11/2021,3201.88,3670.0,3680.0,3590.0,3590.0,99.590.700
17/11/2021,3166.98,3630.0,3690.0,3600.0,3690.0,82.023.300
18/11/2021,3166.98,3630.0,3640.0,3600.0,3630.0,53.290.400
19/11/2021,3402.54,3900.0,3920.0,3660.0,3660.0,310.615.000
22/11/2021,3315.3,3800.0,3930.0,3780.0,3920.0,206.683.100
23/11/2021,3315.3,3800.0,3850.0,3780.0,3800.0,67.778.800
24/11/2021,3315.3,3800.0,3840.0,3790.0,3840.0,67.303.800
25/11/2021,3489.79,4000.0,4090.0,3850.0,3880.0,264.897.100
26/11/2021,3498.51,4010.0,4050.0,3970.0,4040.0,231.870.300
29/11/2021,3611.93,4140.0,4170.0,3980.0,4010.0,228.774.600
30/11/2021,3481.06,3990.0,4170.0,3990.0,4150.0,435.800.600
01/12/2021,3559.58,4080.0,4150.0,4020.0,4040.0,200.699.200
02/12/2021,3629.38,4160.0,4190.0,4100.0,4140.0,116.093.100
03/12/2021,3550.86,4070.0,4180.0,4050.0,4130.0,96.760.700
06/12/2021,3638.1,4170.0,4250.0,4050.0,4060.0,106.756.900
07/12/2021,3620.66,4150.0,4200.0,4120.0,4180.0,121.543.400
08/12/2021,3568.31,4090.0,4120.0,4010.0,4100.0,113.845.600
09/12/2021,3620.66,4150.0,4150.0,4080.0,4090.0,86.985.800
10/12/2021,3620.66,4150.0,4150.0,4070.0,4070.0,90.725.000
13/12/2021,3559.58,4080.0,4150.0,4080.0,4150.0,65.533.000
14/12/2021,3577.03,4100.0,4120.0,4070.0,4120.0,75.736.900
15/12/2021,3559.58,4080.0,4140.0,4060.0,4060.0,84.424.500
16/12/2021,3577.03,4100.0,4150.0,4060.0,4110.0,98.164.300
17/12/2021,3577.03,4100.0,4100.0,4010.0,4010.0,149.615.800
20/12/2021,3559.58,4080.0,4110.0,4040.0,4070.0,72.794.200
21/12/2021,3629.38,4160.0,4190.0,4100.0,4110.0,98.039.300
22/12/2021,3585.76,4110.0,4170.0,4110.0,4160.0,50.574.500
23/12/2021,3629.38,4160.0,4160.0,4100.0,4110.0,54.508.200
24/12/2021,3585.76,4110.0,4170.0,4100.0,4160.0,29.075.600
27/12/2021,3559.58,4080.0,4150.0,4070.0,4150.0,30.748.000
28/12/2021,3568.31,4090.0,4130.0,4050.0,4080.0,39.443.300
29/12/2021,3559.58,4080.0,4130.0,4080.0,4100.0,25.596.100
30/12/2021,3524.69,4040.0,4130.0,4040.0,4130.0,50.575.100
03/01/2022,3646.83,4180.0,4180.0,4050.0,4060.0,65.937.900
04/01/2022,3638.1,4170.0,4200.0,4150.0,4180.0,42.984.700
05/01/2022,3533.41,4050.0,4190.0,4030.0,4150.0,119.584.700
06/01/2022,3594.48,4120.0,4120.0,4030.0,4090.0,89.197.500
07/01/2022,3638.1,4170.0,4190.0,4090.0,4120.0,68.415.100
10/01/2022,3577.03,4100.0,4190.0,4100.0,4180.0,44.921.200
11/01/2022,3568.31,4090.0,4160.0,4090.0,4120.0,61.890.200
12/01/2022,3585.76,4110.0,4140.0,4070.0,4110.0,45.132.700
13/01/2022,3646.83,4180.0,4180.0,4110.0,4170.0,84.148.400
14/01/2022,3655.55,4190.0,4190.0,4130.0,4140.0,28.193.100
17/01/2022,3646.83,4180.0,4200.0,4140.0,4200.0,39.816.300
18/01/2022,3707.9,4250.0,4250.0,4160.0,4200.0,112.212.200
19/01/2022,3707.9,4250.0,4260.0,4230.0,4260.0,88.713.900
20/01/2022,3681.73,4220.0,4300.0,4190.0,4300.0,100.014.500
21/01/2022,3777.7,4330.0,4330.0,4190.0,4240.0,75.534.800
24/01/2022,3751.52,4300.0,4310.0,4250.0,4260.0,70.404.500
25/01/2022,3742.8,4290.0,4320.0,4250.0,4310.0,116.353.600
26/01/2022,3830.04,4390.0,4390.0,4290.0,4380.0,127.641.400
27/01/2022,3725.35,4270.0,4400.0,4260.0,4400.0,98.613.900
28/01/2022,3716.62,4260.0,4300.0,4230.0,4260.0,61.686.700
31/01/2022,3655.55,4190.0,4250.0,4190.0,4210.0,88.735.900
02/02/2022,3638.1,4170.0,4200.0,4150.0,4170.0,144.006.000
03/02/2022,3664.28,4200.0,4210.0,4160.0,4200.0,58.212.400
04/02/2022,3690.45,4230.0,4260.0,4180.0,4260.0,98.728.700
07/02/2022,3742.8,4290.0,4290.0,4210.0,4230.0,90.285.800
08/02/2022,3690.45,4230.0,4280.0,4230.0,4280.0,71.210.400
09/02/2022,3734.07,4280.0,4280.0,4210.0,4280.0,95.375.000
10/02/2022,3891.11,4460.0,4470.0,4340.0,4400.0,233.984.700
11/02/2022,3882.39,4450.0,4550.0,4410.0,4500.0,130.081.900
14/02/2022,3838.77,4400.0,4400.0,4310.0,4380.0,104.903.700
15/02/2022,3847.49,4410.0,4440.0,4360.0,4400.0,75.305.900
16/02/2022,3838.77,4400.0,4460.0,4380.0,4420.0,90.121.200
17/02/2022,3847.49,4410.0,4440.0,4360.0,4400.0,72.970.200
18/02/2022,3838.77,4400.0,4440.0,4370.0,4420.0,71.111.300
21/02/2022,3812.59,4370.0,4420.0,4340.0,4370.0,58.883.000
22/02/2022,3751.52,4300.0,4360.0,4250.0,4320.0,106.985.800
23/02/2022,3795.14,4350.0,4370.0,4270.0,4280.0,110.562.400
24/02/2022,3699.18,4240.0,4320.0,4200.0,4280.0,126.158.600
25/02/2022,3786.42,4340.0,4350.0,4240.0,4240.0,208.757.000
01/03/2022,3795.14,4350.0,4650.0,4350.0,4640.0,206.416.900
02/03/2022,3742.8,4290.0,4400.0,4270.0,4400.0,152.165.300
04/03/2022,3838.77,4400.0,4440.0,4300.0,4440.0,155.369.100
07/03/2022,3934.74,4510.0,4530.0,4370.0,4400.0,177.360.400
08/03/2022,4030.71,4620.0,4700.0,4540.0,4600.0,234.086.000
09/03/2022,3873.66,4440.0,4620.0,4420.0,4550.0,145.145.900
10/03/2022,3847.49,4410.0,4500.0,4380.0,4500.0,130.830.800
11/03/2022,4004.53,4590.0,4590.0,4400.0,4410.0,143.446.200
14/03/2022,3995.81,4580.0,4670.0,4540.0,4650.0,166.572.700
15/03/2022,4030.71,4620.0,4630.0,4570.0,4630.0,231.077.800
16/03/2022,4039.43,4630.0,4660.0,4550.0,4660.0,109.961.900
17/03/2022,3908.56,4480.0,4580.0,4450.0,4550.0,246.300.800
18/03/2022,3960.91,4540.0,4540.0,4470.0,4490.0,210.266.100
21/03/2022,3969.63,4550.0,4570.0,4520.0,4550.0,79.691.600
22/03/2022,3969.63,4550.0,4580.0,4540.0,4550.0,98.699.900
23/03/2022,3969.63,4550.0,4570.0,4500.0,4550.0,78.299.500
24/03/2022,3978.36,4560.0,4570.0,4500.0,4500.0,89.578.400
25/03/2022,3943.46,4520.0,4540.0,4480.0,4510.0,90.053.700
28/03/2022,4013.26,4600.0,4600.0,4500.0,4510.0,184.131.000
29/03/2022,3978.36,4560.0,4620.0,4560.0,4600.0,77.920.800
30/03/2022,3995.81,4580.0,4620.0,4560.0,4620.0,118.749.100
31/03/2022,3995.81,4580.0,4640.0,4560.0,4620.0,108.109.700
01/04/2022,3995.81,4580.0,4580.0,4530.0,4550.0,86.590.300
04/04/2022,3960.91,4540.0,4570.0,4490.0,4560.0,103.480.300
05/04/2022,3943.46,4520.0,4550.0,4500.0,4550.0,52.172.300
06/04/2022,3864.94,4430.0,4500.0,4420.0,4490.0,108.368.800
07/04/2022,3960.91,4540.0,4540.0,4440.0,4450.0,143.921.800
08/04/2022,3995.81,4580.0,4610.0,4560.0,4580.0,161.974.500
11/04/2022,4004.53,4590.0,4610.0,4550.0,4610.0,90.521.500
12/04/2022,4039.43,4630.0,4630.0,4580.0,4620.0,187.948.000
13/04/2022,4091.78,4690.0,4720.0,4650.0,4700.0,196.864.200
14/04/2022,4083.05,4680.0,4730.0,4660.0,4700.0,112.735.200
18/04/2022,4109.23,4710.0,4730.0,4690.0,4720.0,120.778.200
19/04/2022,4083.05,4680.0,4750.0,4680.0,4740.0,92.268.300
20/04/2022,4039.43,4630.0,4690.0,4620.0,4680.0,88.360.900
21/04/2022,4030.71,4620.0,4670.0,4600.0,4620.0,97.575.800
22/04/2022,4030.71,4620.0,4680.0,4580.0,4620.0,101.299.100
25/04/2022,4109.23,4710.0,4720.0,4580.0,4610.0,92.045.500
26/04/2022,4152.85,4760.0,4760.0,4670.0,4680.0,85.945.800
27/04/2022,4161.57,4770.0,4790.0,4720.0,4720.0,136.485.600
28/04/2022,4030.71,4620.0,4850.0,4620.0,4850.0,198.484.800
09/05/2022,3760.25,4310.0,4560.0,4300.0,4560.0,343.682.000
10/05/2022,3786.42,4340.0,4380.0,4120.0,4120.0,281.386.300
11/05/2022,3777.7,4330.0,4480.0,4330.0,4400.0,154.455.400
12/05/2022,3751.52,4300.0,4390.0,4250.0,4340.0,233.518.500
13/05/2022,3716.62,4260.0,4350.0,4230.0,4250.0,190.889.200
17/05/2022,3646.83,4180.0,4290.0,4180.0,4250.0,170.880.700
18/05/2022,3707.9,4250.0,4290.0,4190.0,4230.0,185.359.500
19/05/2022,3673.0,4210.0,4230.0,4150.0,4180.0,112.679.300
20/05/2022,3638.1,4170.0,4230.0,4170.0,4220.0,141.701.800
23/05/2022,3585.76,4110.0,4180.0,4070.0,4160.0,196.569.900
24/05/2022,3620.66,4150.0,4200.0,4120.0,4120.0,151.693.700
25/05/2022,3664.28,4200.0,4210.0,4150.0,4200.0,166.595.400
27/05/2022,3751.52,4300.0,4300.0,4210.0,4260.0,186.513.500
30/05/2022,3707.9,4250.0,4340.0,4200.0,4340.0,107.614.100
31/05/2022,3760.25,4310.0,4330.0,4230.0,4270.0,469.620.300
02/06/2022,3742.8,4290.0,4390.0,4270.0,4390.0,164.481.100
03/06/2022,3760.25,4310.0,4390.0,4300.0,4310.0,108.852.800
06/06/2022,3786.42,4340.0,4340.0,4270.0,4310.0,79.319.400
07/06/2022,3707.9,4250.0,4340.0,4250.0,4340.0,142.504.000
08/06/2022,3707.87,4100.0,4170.0,4080.0,4150.0,202.555.900
09/06/2022,3662.65,4050.0,4130.0,4050.0,4080.0,148.580.200
10/06/2022,3635.52,4020.0,4080.0,4000.0,4040.0,189.186.700
